latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
73.402,-166.938,37fd09d2,461F52,3,37000,460,,A359,OH-LWK,1731698326,HND,HEL,AY62,AY,0,0,FIN62,FIN
69.825,-162.412,37fdf4d0,A53C82,59,5600,120,,C208,N4365U,1731698334,BRW,NUI,,,0,0,N4365U,WRF
68.677,-161.981,37fe1f85,,28,9200,170,,,,1731698309,OTZ,,7S52,7S,0,0,RYA52,
71.111,-136.193,37fdbd6c,846333,42,33000,491,,B748,JA12KZ,1731698315,ANC,AMS,KZ4,KZ,0,0,NCA004,NCA
72.494,-96.492,37fd5e52,789269,332,36000,472,,A35K,B-LXP,1731698334,JFK,HKG,CX841,CX,0,0,CPA841,CPA
68.681,-97.876,37fcfd18,A21DC4,216,34320,457,,B77W,N2352U,1731698334,FRA,SFO,UA59,UA,0,0,UAL59,UAL
73.488,-96.399,37fcf90c,4B1921,225,34000,446,,B77W,HB-JNL,1731698334,ZRH,SFO,LX38,LX,0,0,SWR38K,SWR
72.852,-95.916,37fcf77f,4B191C,237,33996,447,,B77W,HB-JNG,1731698336,ZRH,LAX,LX40,LX,0,0,SWR40,SWR
69.55,-89.842,37fd0896,3C15C1,227,38000,447,,A332,D-AXGE,1731698334,FRA,YYC,4Y76,4Y,0,0,OCN76,OCN
75.236,-80.34,37fd30c5,AA6BC0,241,38000,455,,B772,N77022,1731698336,LHR,SFO,UA949,UA,0,64,UAL949,UAL
68.692,-73.885,37fd348b,C079D5,255,37908,460,,B789,C-GUDO,1731698336,CDG,YYC,WS9,WS,0,0,WJA9,WJA
71.928,-64.776,37fd602a,40688F,264,39975,464,,B788,G-ZBJB,1731698334,LHR,PDX,BA267,BA,0,0,BAW71K,BAW
70.017,-59.99,37fdce9f,4CC2A3,265,36000,431,,B752,TF-FIN,1731698335,KEF,PDX,FI665,FI,0,0,ICE665,ICE
70.069,-57.529,37fd6a9f,C0656F,267,34000,469,,B789,C-GMKS,1731698334,LHR,YYC,WS19,WS,0,-64,WJA19,WJA
71.805,-54.569,37fe3dce,459E4B,153,24000,251,,DH8B,OY-GRK,1731698334,JUV,JAV,GL205,GL,0,0,GRL205,GRL
68.907,-51.539,37fd879c,4CA86E,257,36000,438,,A333,EI-GCF,1731698335,DUB,LAX,EI69,EI,0,0,EIN6PE,EIN
70.037,-51.293,37fd25b9,C07B42,273,33975,461,,B789,C-GURP,1731698334,FCO,YYC,WS33,WS,0,64,WJA33,WJA
70.025,-50.963,37fde741,4CC57A,273,38000,425,,B38M,TF-ICV,1731698334,KEF,YVR,FI697,FI,0,0,ICE45R,ICE
73.241,-48.848,37fd70e6,4080BB,271,35975,466,,B78X,G-ZBLJ,1731698338,LHR,SEA,BA49,BA,0,64,BAW49,BAW
73.09,-41.909,37fd8303,406A03,269,36000,474,,A388,G-XLED,1731698336,LHR,LAX,BA269,BA,0,0,BAW7D,BAW
70.168,-41.016,37fde580,4CC50F,295,36000,425,,B38M,TF-ICY,1731698336,KEF,SEA,FI681,FI,0,0,ICE681,ICE
