latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
85.831,-121.33,3860a07c,896453,189,32000,476,,B77W,A6-EQD,1734449186,DXB,SEA,EK229,EK,0,0,UAE229,UAE
77.762,-113.321,38608c4a,06A2B5,194,34000,487,,B77W,A7-BEQ,1734449197,DOH,SEA,QR719,QR,0,0,QTR58V,QTR
82.62,-73.417,38609aeb,8964A7,204,34000,488,,B77W,A6-EQO,1734449197,DXB,ORD,EK235,EK,0,0,UAE3U,UAE
72.563,-121.001,38607efa,89647F,179,37000,496,,A388,A6-EUU,1734449205,DXB,SFO,EK225,EK,0,0,UAE51N,UAE
71.101,-117.822,38607afe,896475,183,36000,507,,A388,A6-EUK,1734449207,DXB,LAX,EK215,EK,0,0,UAE83M,UAE
72.69,-112.697,38607e80,06A0F4,196,38004,513,,A35K,A7-ANT,1734449210,DOH,LAX,QR739,QR,0,0,QTR8J,QTR
74.363,-110.688,386082c7,06A12B,198,37992,515,,A35K,A7-ANO,1734449207,DOH,SFO,QR737,QR,0,0,QTR34X,QTR
68.775,-88.928,3860ee55,408092,240,38000,488,,B78X,G-ZBLH,1734449210,LHR,SEA,BA53,BA,0,0,BAW5EA,BAW
72.121,-79.717,38608137,06A12F,222,37996,491,,A35K,A7-ANS,1734449207,DOH,DFW,QR729,QR,0,0,QTR52Q,QTR
71.425,-80.653,3860f801,39CF09,250,39996,486,,A359,F-HTYJ,1734449207,CDG,SEA,AF368,AF,0,0,AFR368,AFR
71.715,-82.363,3860ef0a,39CF0A,249,39000,490,,A359,F-HTYK,1734449210,CDG,YVR,AF374,AF,0,0,AFR374G,AFR
71.918,-80.707,3860f67f,A4C703,249,37000,477,,A339,N407DX,1734449207,AMS,SEA,DL143,DL,0,0,DAL143,DAL
72.852,-81.702,3860f386,3C4B33,245,34004,500,,B748,D-ABYS,1734449210,FRA,SFO,LH454,LH,0,0,DLH454,DLH
69.035,-83.785,3860f61d,394A09,231,34000,477,,B77W,F-GSQJ,1734449210,CDG,LAX,AF22,AF,0,0,AFR22U,AFR
71.258,-82.653,3860f9da,394A08,246,34000,486,,B77W,F-GSQI,1734449210,CDG,SFO,AF84,AF,0,0,AFR84J,AFR
71.146,-80.976,3861038a,AABA9A,250,34000,488,,B772,N79011,1734449210,LHR,SFO,UA900,UA,0,0,UAL900,UAL
69.129,-79.206,3860f6c4,4D235B,244,43000,469,,GL7T,9H-VIG,1734449207,LBG,SFO,VJT731,VJ,0,0,VJT731,VJT
69.103,-75.98,38617f23,C07AAB,328,24000,236,,AT43,C-GULU,1734449207,YFB,YAB,5T880,5T,0,0,AKT0880,AKT
69.349,-67.767,38610c70,40771A,247,38000,469,,A35K,G-VDOT,1734449210,LHR,LAX,VS7,VS,0,0,VIR7B,VIR
70.868,-58.217,3861141d,ABBEE3,283,35000,464,,A332,N856NW,1734449211,LHR,SLC,DL51,DL,0,0,DAL51,DAL
75.555,-54.017,38612390,461F4C,252,34000,478,,A359,OH-LWE,1734449210,HEL,DFW,AY19,AY,0,0,FIN19,FIN
73.525,-56.576,38618231,45A2B3,169,4525,151,,EC55,OY-HUS,1734449210,JUV,,,,0,64,OYHUS,
71.145,-53.367,3861187f,3A3280,274,36000,473,,B789,F-OMUA,1734449210,CDG,LAX,TN7,TN,0,-64,THT7,THT
71.039,-51.717,386110a1,AAF968,272,37000,446,,A333,N806NW,1734449210,CDG,SLC,DL221,DL,0,64,DAL221,DAL
68.783,-47.146,386117bc,AAC337,283,34000,445,,B772,N793AN,1734449210,LHR,LAX,AA137,AA,0,0,AAL137,AAL
70.845,-37.803,386107f2,A254D6,283,35004,471,,B789,N24972,1734449210,FRA,DEN,UA181,UA,0,0,UAL181,UAL
71.945,-30.335,38613987,485345,294,34000,478,,B789,PH-BHM,1734449207,AMS,LAS,KL635,KL,0,0,KLM635,KLM
72.519,-34.921,38612d6d,48455E,290,32000,478,,B77W,PH-BVA,1734449207,AMS,YYC,KL677,KL,0,0,KLM677,KLM
69.426,-34.216,386119f6,AA6B9D,288,32000,468,,B772,N77012,1734449210,MUC,SFO,UA195,UA,0,0,UAL195,UAL
71.329,-32.015,3861260e,3C4B30,288,32800,481,,B748,D-ABYP,1734449207,FRA,LAX,LH456,LH,0,0,DLH456,DLH
74.371,-29.483,386112d5,3C64F3,306,35000,450,,A343,D-AIGS,1734449210,FRA,YVR,LH492,LH,0,0,DLH492,DLH
72.07,-20.145,3861273a,3C6711,317,37996,473,,A359,D-AIXQ,1734449210,MUC,SEA,LH488,LH,0,0,DLH488,DLH
68.759,-16.735,3860e29b,151E7E,239,28000,428,,B77W,RA-73342,1734449210,SVO,PMV,N43511,N4,0,0,NWS3511,NWS
69.982,-16.057,386132ad,3C65A8,309,36000,472,,A388,D-AIMH,1734449207,MUC,LAX,LH452,LH,0,0,DLH452,DLH
68.723,-15.026,386149ef,4ACA66,309,38000,463,,A359,SE-RSF,1734449207,CPH,LAX,SK931,SK,0,0,SAS931,SAS
72.049,-14.11,386072f4,4841AD,153,37000,465,,B772,PH-BQN,1734449207,NRT,AMS,KL862,KL,0,0,KLM862,KLM
69.573,-13.336,386130bd,3C66C3,320,38000,472,,A359,D-AIVC,1734449210,MUC,YVR,LH476,LH,0,0,DLH476,DLH
70.449,-10.512,38606ba7,485342,158,38996,475,,B789,PH-BHH,1734449207,KIX,AMS,KL868,KL,0,0,KLM868,KLM
69.948,2.961,386069bd,3C4B29,163,35204,488,,B748,D-ABYI,1734449210,HND,FRA,LH717,LH,0,0,DLH717,DLH
68.936,17.647,38618407,47BA1D,27,19675,313,,A20N,LN-RGN,1734449212,OSL,TOS,SK4420,SK,0,-1408,SAS4420,SAS
69.375,18.548,38618656,4ACAA4,74,6500,223,,A20N,SE-RUD,1734449212,LYR,TOS,SK4425,SK,0,-1088,SAS78T,SAS
69.508,18.802,38619486,478090,14,5350,171,,DH8A,LN-WIH,1734449212,KKN,TOS,WF997,WF,0,-1152,WIF8VT,WIF
69.715,18.303,38619845,479EC3,232,9000,166,,DA42,LN-PFN,1734449212,BDU,,,,0,0,UIT30A,PIP
69.425,17.264,3861c03a,47808D,91,10975,210,,DH8A,LN-WIE,1734449212,ANX,TOS,WF866,WF,0,0,WIF866,WIF
69.619,18.876,3861a0be,47809F,12,2025,127,,DH8C,LN-WFO,1734449212,BOO,TOS,WF1332,WF,0,-960,WIF1332,WIF
69.681,18.913,3861adde,4780A1,233,0,12,,DH8A,LN-ILS,1734449213,SKN,TOS,WF850,WF,1,0,WIF850,WIF
69.476,19.437,3861b258,47808E,241,13550,222,,DH8A,LN-WIF,1734449212,ALF,TOS,WF913,WF,0,-1472,WIF5PG,WIF
70.046,20.634,3861b871,478099,237,19125,277,,DH8A,LN-WIR,1734449212,HFT,TOS,WF915,WF,0,-896,WIF2WN,WIF
70.034,24.176,3861b05c,478891,260,9200,265,,BE20,LN-BSA,1734449213,KKN,ALF,,,0,-960,BNOE,INR
75.163,28.712,3860cefc,7608FA,301,34000,452,,B77L,AP-BGZ,1734449213,KHI,YYZ,PK783,PK,0,0,PIA783,PIA
69.8,49.726,38608354,801538,148,35000,492,,B77L,VT-AEE,1734449210,SFO,BLR,AI176,AI,0,0,AIC176,AIC
64.398,-171.564,3860eb5c,780AEB,271,38000,460,,B77L,B-2041,1734449201,LAX,TYN,CZ420,CZ,0,0,CSN420,CSN
67.255,-162.611,3860e0fc,78072A,258,38000,462,,B744,B-2437,1734449216,ORD,NKG,Y87452,Y8,0,0,YZR7452,YZR
65.745,-159.296,3860c8e1,86E40E,66,37000,504,,B789,JA862J,1734449216,NRT,BOS,JL8,JL,0,-64,JAL8,JAL
61.756,-155.014,38610b3e,780DAA,297,32000,478,,B77L,B-2028,1734449215,LAX,PVG,CZ444,CZ,0,0,CSN444,CSN
62.039,-151.219,3860b821,A05648,93,38975,493,,B78X,N12012,1734449215,HND,ORD,UA882,UA,0,64,UAL882,UAL
61.292,-150.022,3861bd4c,A8881E,13,4225,243,,E75L,N649QX,1734449216,ANC,FAI,AS2158,AS,0,1152,QXE2158,ASA
66.198,-148.901,3861a19d,A8103E,2,38000,443,,B737,N619AS,1734449191,ANC,SCC,AS55,AS,0,0,ASA55,ASA
61.25,-147.357,38618b04,780C5D,92,28575,492,,B77L,B-2093,1734449216,ANC,JFK,CA1077,CA,0,1408,CAO1077,CAO
61.267,-142.17,3860ef62,A3F579,262,38025,437,,B763,N354UP,1734449216,SDF,ANC,5X104,5X,0,-64,UPS104,UPS
62.231,-140.734,3860d50e,A75103,98,37000,509,,B772,N57016,1734449216,NRT,EWR,UA78,UA,0,0,UAL78,UAL
64.136,-137.147,386196f5,C03820,343,24000,212,,AT43,C-FVGP,1734449214,YXY,YOC,4N301,4N,0,0,ANT301,ANT
63.099,-133.588,3860c9f6,AB6AFA,91,37000,520,,B789,N835AN,1734449218,HND,JFK,AA168,AA,0,0,AAL168,AAL
61.834,-125.186,38608d65,AAA893,95,37000,650,,B772,N786UA,1734449218,HND,IAD,UA804,UA,0,0,UAL804,UAL
61.819,-120.772,3861c353,C03A20,75,8875,155,,DHC6,C-FWAH,1734449217,YFS,YZF,8T609,8T,0,64,TIN609,TID
61.417,-115.32,3861b02e,,201,5900,169,,DHC6,,1734449218,,,,,0,-128,DHC6,
63.25,-108.088,38618214,C06831,16,31025,380,,B732,C-GNLW,1734449218,YEG,,N5514,N5,0,-64,NRL514,NRL
63.686,-114.644,3861926c,C07B4D,357,20025,244,,AT72,C-GUSA,1734449218,YZF,YGH,SUT7291,SU,0,0,SUT7291,SUT
64.65,-109.152,38616aaa,C0681F,50,33000,391,,B732,C-GNLE,1734449217,YZF,,N5130,N5,0,-64,NRL130,NRL
63.594,-104.239,38608399,4BB0EB,213,38000,502,,A359,TC-LGK,1734449218,IST,LAX,TK179,TK,0,64,THY8MT,THY
66.679,-101.624,3860e2f5,486072,217,35975,512,,B78X,PH-BKM,1734449216,AMS,SFO,KL605,KL,0,64,KLM132,KLM
62.051,-99.919,3860d2d1,AAEA8C,216,38025,476,,A333,N802NW,1734449218,AMS,SLC,DL57,DL,0,0,DAL57,DAL
66.276,-99.564,3860a71b,A09FC4,219,36000,507,,B789,N13954,1734449219,CDG,SFO,UA984,UA,0,128,UAL984,UAL
64.82,-94.607,3860dffa,484369,218,34000,492,,B772,PH-BQB,1734449219,AMS,LAX,KL601,KL,0,0,KLM601,KLM
61.687,-93.388,3861c4a0,,35,11000,245,,AT43,,1734449219,,,,,0,0,AT43,
63.497,-68.914,3861c230,C077DA,212,5000,133,,DHC6,C-GTKB,1734449219,YFB,,4K317,4K,0,320,KBA317,KBA
65.289,-51.297,38619681,459E48,183,24000,247,,DH8B,OY-GRH,1734449219,JAV,GOH,GL591,GL,0,0,GRL591,GRL
64.349,-51.563,38618aad,459E4F,197,4100,154,,DH8B,OY-GRO,1734449219,JAV,GOH,GL593,GL,0,-960,GRL593,GRL
64.507,-51.445,3861b594,459E4D,197,8550,157,,DH8B,OY-GRM,1734449219,JSU,GOH,GL253,GL,0,-1344,GRL253,GRL
64.6,-51.409,38618e13,459E4B,182,13200,167,,DH8B,OY-GRK,1734449218,JAV,,GL4273,GL,0,0,GRL4273,GRL
68.076,-45.326,38613010,A254F7,269,34000,461,,B789,N24980,1734449218,LHR,DEN,UA26,UA,0,-64,UAL26,UAL
65.185,-45.284,38619fc6,459E52,253,22025,252,,DH8B,OY-GRR,1734449218,KUS,GOH,GL633,GL,0,0,GRL633,GRL
62.529,-44.165,386136b4,,283,40000,427,,GLF5,,1734449215,,,,,0,0,GLF5,
62.979,-39.673,38613122,,284,43000,439,,GLF5,,1734449198,,,,,0,0,GLF5,
66.025,-42.923,38606cd7,406A9F,112,41000,527,,B788,G-ZBJH,1734449219,HND,LHR,BA6,BA,0,64,BAW6,BAW
68.042,-40.673,3861079e,48AE26,273,36004,453,,B789,SP-LSG,1734449218,WAW,LAX,LO21,LO,0,0,LOT21,LOT
65.574,-37.134,3861c485,45A142,315,0,4,,EC55,OY-HJB,1734449218,AGM,KUZ,GL9507,GL,1,0,OYHJB,GRL
63,-33.961,38612537,461F48,226,38000,458,,A359,OH-LWA,1734449218,HEL,MIA,AY7,AY,0,0,FIN7,FIN
64.019,-34.337,38615070,4CA5C6,294,36000,440,,A332,EI-DUO,1734449215,DUB,SFO,EI61,EI,0,0,EIN961,EIN
62.074,-35.25,3861977a,C2B369,246,36000,429,,CL60,144617,1734449215,KEF,YQB,CFC3842,CF,0,0,CFC3842,CFC
62.204,-34.588,386198a5,3CE630,247,41000,427,,LJ45,D-COMA,1734449215,KEF,YYR,UNI136,UN,0,0,UNI136,UNI
