latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
84.69,2.69,3847ae11,3C4B33,93,35000,468,,B748,D-ABYS,1733751219,HND,FRA,LH717,LH,0,0,DLH717,DLH
86.825,41.98,3847ca73,896523,328,38000,458,,A388,A6-EVM,1733751222,DXB,SFO,EK225,EK,0,0,UAE51N,UAE
86.249,47.195,3847c93e,8964B7,333,36000,441,,A388,A6-EVI,1733751225,DXB,LAX,EK215,EK,0,0,UAE83M,UAE
84.408,47.462,3847a36b,4B191F,100,35000,455,,B77W,HB-JNJ,1733750703,NRT,ZRH,LX161,LX,0,0,SWR161,SWR
85.097,118.56,3847d264,78149F,65,31000,522,,B789,B-1169,1733750362,YYZ,CAN,CZ312,CZ,0,0,CSN312,CSN
82.119,-68.199,3847bd46,484415,91,35000,466,,B772,PH-BQL,1733751232,NRT,AMS,KL862,KL,0,0,KLM862,KLM
82.093,-36.473,3847c48f,06A129,260,36004,458,,A35K,A7-ANM,1733751232,DOH,LAX,QR739,QR,0,0,QTR8J,QTR
82.014,-19.582,3847c956,06A11E,257,35996,456,,A35K,A7-ANB,1733751232,DOH,SFO,QR737,QR,0,0,QTR34X,QTR
81.934,1.125,3847cdbe,06A064,293,32000,441,,B77W,A7-BAO,1733751230,DOH,SEA,QR719,QR,0,0,QTR58V,QTR
78.246,15.493,3848aadd,47BA1D,73,0,0,,A20N,LN-RGN,1733751233,LYR,OSL,SK4491,SK,1,0,SAS4491,SAS
79.997,60.382,3847ec33,780AA5,90,36996,510,,A359,B-LRE,1733751235,JFK,HKG,CX843,CX,0,0,CPA843,CPA
77.039,66.09,3847b295,89655D,357,34000,457,,A388,A6-EVQ,1733751232,DXB,IAH,EK211,EK,0,0,UAE1Y,UAE
80.333,72.912,3847e95a,758525,87,37004,512,,A359,RP-C3501,1733751235,YYZ,MNL,PR119,PR,0,0,PAL119,PAL
79.982,105.907,3847d825,789230,90,35000,517,,A35K,B-LXJ,1733751232,YYZ,HKG,CX829,CX,0,0,CPA829,CPA
72.803,-81.132,3847eb1a,A59601,234,40000,475,,B788,N45905,1733751240,CDG,SFO,UA984,UA,0,0,UAL984,UAL
71.058,-56.673,38482924,48436E,268,34000,460,,B772,PH-BQG,1733751240,AMS,SFO,KL605,KL,0,0,KLM132,KLM
70.251,-50.67,3847a2f8,346386,137,39000,467,,A359,EC-NGT,1733751242,NRT,MAD,IB282,IB,0,0,IBE0282,IBE
69.413,-31.68,38483918,3C64F8,303,35000,479,,A343,D-AIGX,1733751240,FRA,SEA,LH490,LH,0,0,DLH490,DLH
68.792,-35.296,38483f58,39CF08,308,39000,496,,A359,F-HTYI,1733751242,CDG,CHR,AF374,AF,0,0,AFR374G,AFR
68.644,-32.749,38483a04,3C4B2E,301,34000,498,,B748,D-ABYN,1733751240,FRA,LAX,LH456,LH,0,0,DLH456,DLH
70.806,-7.968,384819e2,152077,260,28000,360,,B77W,RA-73847,1733751240,SVO,VRA,N4555,N4,0,0,NWS555,NWS
70.643,5.309,38478ad0,3C670E,160,37000,502,,A359,D-AIXN,1733751244,HND,MUC,LH715,LH,0,0,DLH715,DLH
68.482,16.562,38484915,479D40,28,37000,420,,B738,LN-NHG,1733751244,LGW,TOS,DY1323,DY,0,0,NOZ1323,NOZ
68.533,16.305,38489eff,47C007,34,21000,283,,BE20,LN-BSH,1733751245,BOO,,,,0,0,BNOL,INR
68.5,18.351,3848003f,8004DA,123,35000,574,,B77L,VT-ALF,1733751244,YYZ,DEL,AI190,AI,0,0,AIC190,AIC
70.826,18.447,3848a02b,4791DD,353,37250,361,,B738,LN-NIP,1733751244,TOS,LYR,DY396,DY,0,832,NOZ396,NOZ
69.688,18.915,38489f60,4787FE,348,0,0,,BE20,LN-BSF,1733751182,TOS,,,,1,0,BNOK,INR
69.862,19.804,384898af,47808F,259,9000,201,,DH8A,LN-WIG,1733751244,LKL,TOS,WF985,WF,0,-1216,WIF7UP,WIF
69.54,20.834,3848a7f7,4ACAA6,240,31400,386,,A20N,SE-RUF,1733751243,ALF,OSL,SK4545,SK,0,1920,SAS4545,SAS
68.564,27.272,384870c1,40755F,236,3100,202,,A321,G-POWU,1733751244,IVL,GLA,ZT282,ZT,0,1344,AWC282,AWC
