latitude,longitude,id,icao24bit,heading,altitude,groundSpeed,squawk,aircraftCode,registration,time,originAirportIata,destinationAirportIata,number,airlineIata,onGround,verticalSpeed,callsign,airlineIcao
85.014,-94.103,3823cb9e,48AE04,80,37000,506,,B788,SP-LRE,1732749746,NRT,WAW,LO80,LO,0,0,LOT80,LOT
79.713,-109.285,3823d5c3,86EAEA,75,36975,514,,B789,JA880A,1732749753,HND,MUC,NH217,NH,0,0,ANA217,ANA
79.144,-88.712,3823c783,461F50,91,39000,511,,A359,OH-LWI,1732749756,NRT,HEL,AY74,AY,0,64,FIN74,FIN
79.884,-85.354,3823b1f7,394A06,104,35000,495,,B77W,F-GSQG,1732749756,HND,CDG,AF279,AF,0,0,AFR279,AFR
80.026,-66.615,3823afe6,86D9F4,88,37000,499,,B789,JA837A,1732749757,HND,FRA,NH203,NH,0,0,ANA203,ANA
78.731,-60.153,38248be0,800582,35,31000,494,,B77W,VT-ALS,1732749755,YVR,DEL,AI186,AI,0,0,AIC186,AIC
77.103,-16.809,3824556c,8004DE,83,33000,500,,B77W,VT-ALP,1732749759,ORD,DEL,AI126,AI,0,64,AIC126,AIC
71.069,-154.511,38254892,ABC5AC,292,12425,257,,BE20,N858GF,1732749764,SCC,BRW,,,0,-1280,N858GF,
70.85,-157.914,382558fc,AA1B94,232,1900,156,,C208,N750RV,1732749764,BRW,,,,0,0,N750RV,
70.043,-155.551,38255a2f,A784D5,163,37475,471,,B738,N584AS,1732749765,BRW,ANC,AS7016,AS,0,1792,ASA7016,ASA
75.228,-152.122,382431d1,86DA40,35,39000,491,,B788,JA839J,1732749765,HND,LHR,JL41,JL,0,0,JAL41,JAL
70.23,-149.41,38255a23,A90AC0,277,5375,158,,C208,N682BB,1732749765,SCC,,,,0,0,N682BB,
70.217,-149.317,382561b3,,271,6000,160,,C208,,1732749745,SCC,NUI,8V656,8V,0,-30976,WRF656,
69.933,-147.998,3824850a,A2ECFB,20,2075,145,,C208,N288PC,1732749765,FAI,,,,0,832,N288PC,
71.605,-86.55,38246228,407F2D,243,37996,455,,A35K,G-XWBP,1732749763,LHR,YVR,BA85,BA,0,0,BAW5VY,BAW
73.679,-86.808,3824785f,80153F,11,33000,518,,B77L,VT-AEG,1732749763,SFO,DEL,AI174,AI,0,0,AIC174,AIC
73.906,-39.406,38245606,8478AB,120,33000,506,,B748,JA18KZ,1732749767,ANC,AMS,KZ4,KZ,0,0,NCA004,NCA
